stamp,frame_id,cone_id,X_stereo,Y_stereo,Z_stereo,color,confidence
1757267626.988511,camera,7,2.7965006828308105,-1.4135277271270752,-0.1354200839996338,1.0,0.8877679705619812
1757267626.988511,camera,8,9.075469017028809,-1.3390811681747437,1.546036958694458,1.0,0.877252459526062
1757267626.988511,camera,9,12.530610084533691,-0.6344825625419617,2.4472506046295166,1.0,0.8391690254211426
1757267626.988511,camera,10,13.997453689575195,2.729659080505371,2.747159004211426,0.0,0.8285502195358276
1757267626.988511,camera,11,14.45561408996582,3.928680419921875,2.8509490489959717,0.0,0.8258565664291382
1757267626.988511,camera,12,9.084648132324219,1.405484676361084,1.5214489698410034,0.0,0.7921507954597473
1757267626.988511,camera,13,14.617323875427246,8.825661659240723,3.0371286869049072,0.0,0.7653993964195251
1757267626.988511,camera,14,14.90172004699707,7.124206066131592,3.0676214694976807,0.0,0.7571665048599243
1757267626.988511,camera,15,14.729366302490234,0.6675459742546082,2.975606918334961,1.0,0.728981077671051
1757267626.988511,camera,16,16.07815933227539,13.502939224243164,3.448650360107422,0.0,0.7261337637901306
1757267626.988511,camera,17,15.041574478149414,5.51681661605835,3.0386786460876465,0.0,0.7012944221496582
1757267626.988511,camera,18,18.35349464416504,13.511831283569336,4.059971809387207,1.0,0.696590781211853
1757267626.988511,camera,19,14.703810691833496,15.029446601867676,3.097425937652588,0.0,0.6883769631385803
1757267626.988511,camera,20,15.435373306274414,7.645933628082275,3.3255884647369385,1.0,0.6820473670959473
1757267626.988511,camera,21,16.90765380859375,15.513702392578125,3.7239136695861816,1.0,0.6539841294288635
1757267626.988511,camera,22,14.728772163391113,16.355201721191406,3.1874825954437256,1.0,0.6461628079414368
1757267626.988511,camera,23,14.639892578125,2.2508881092071533,3.05586576461792,1.0,0.6082587838172913
1757267626.988511,camera,24,15.203010559082031,7.370363235473633,3.1734085083007812,1.0,0.25073638558387756
1757267626.988511,camera,25,16.48278045654297,6.108674049377441,3.519622564315796,1.0,0.25026944279670715
1757267627.021736,camera,0,2.8648605346679688,1.4466025829315186,-0.01777496188879013,3.0,0.9440703988075256
1757267627.021736,camera,1,2.4058632850646973,-1.3961422443389893,-0.1303548663854599,3.0,0.9387531280517578
1757267627.021736,camera,2,2.2306466102600098,1.4410006999969482,-0.1872144192457199,3.0,0.9323595762252808
1757267627.021736,camera,3,2.5674757957458496,1.4417932033538818,-0.19331125915050507,0.0,0.9129674434661865
1757267627.021736,camera,4,5.962368965148926,1.4030191898345947,0.6896006464958191,0.0,0.910322368144989
1757267627.021736,camera,5,6.081639766693115,-1.4283881187438965,0.7500806450843811,1.0,0.9071451425552368
1757267627.021736,camera,6,3.0418238639831543,-1.3448891639709473,0.04242172837257385,3.0,0.9043468832969666
1757267627.021736,camera,7,2.8052496910095215,-1.4152581691741943,-0.13584375381469727,1.0,0.882826566696167
1757267627.021736,camera,8,9.472827911376953,-1.3977112770080566,1.6137282848358154,1.0,0.8753386735916138
1757267627.021736,camera,9,12.530255317687988,-0.6344645619392395,2.447181224822998,1.0,0.8435693383216858
1757267627.021736,camera,10,14.006921768188477,2.7315053939819336,2.7490172386169434,0.0,0.821794331073761
1757267627.021736,camera,11,14.464178085327148,3.9310078620910645,2.852638006210327,0.0,0.8175050616264343
1757267627.021736,camera,12,9.085521697998047,1.4056198596954346,1.5215952396392822,0.0,0.8002529144287109
1757267627.021736,camera,13,15.841068267822266,11.266975402832031,3.3673951625823975,0.0,0.7849524617195129
1757267627.021736,camera,14,14.616135597229004,0.6483892798423767,2.9527320861816406,1.0,0.731179416179657
1757267627.021736,camera,15,17.768810272216797,14.922800064086914,3.8283329010009766,0.0,0.7203414440155029
1757267627.021736,camera,16,15.019339561462402,5.508661270141602,3.0485987663269043,0.0,0.6909606456756592
1757267627.021736,camera,17,14.84648323059082,7.0977983474731445,3.0420045852661133,0.0,0.682481586933136
1757267627.021736,camera,18,16.421077728271484,8.118447303771973,3.553717613220215,1.0,0.6720913648605347
1757267627.021736,camera,19,19.484661102294922,14.344594955444336,4.310196876525879,1.0,0.6559834480285645
1757267627.021736,camera,20,14.637332916259766,2.2504944801330566,3.0553314685821533,1.0,0.6304763555526733
1757267627.021736,camera,21,14.119813919067383,16.87128448486328,2.9744043350219727,0.0,0.6198392510414124
1757267627.021736,camera,22,15.375744819641113,17.07361602783203,3.312741279602051,1.0,0.6182191967964172
1757267627.021736,camera,23,14.767078399658203,15.094115257263184,3.1107535362243652,0.0,0.6063038110733032
1757267627.021736,camera,24,17.074569702148438,15.634088516235352,3.7115252017974854,1.0,0.5686494708061218
1757267627.021736,camera,25,17.822872161865234,10.521682739257812,3.891286849975586,1.0,0.36500319838523865
1757267627.021736,camera,26,15.776631355285645,5.8166913986206055,3.3688361644744873,1.0,0.2830561399459839
1757267627.0885391,camera,0,2.863206624984741,1.4485148191452026,-0.017764698714017868,3.0,0.9456592202186584
1757267627.0885391,camera,1,2.408421516418457,-1.3999377489089966,-0.13049347698688507,3.0,0.9392488598823547
1757267627.0885391,camera,2,2.2350738048553467,1.443860650062561,-0.1875859946012497,3.0,0.9332593679428101
1757267627.0885391,camera,3,2.569317102432251,1.4428272247314453,-0.19591528177261353,0.0,0.9122603535652161
1757267627.0885391,camera,4,5.966133117675781,1.4096297025680542,0.6900359988212585,0.0,0.909984290599823
1757267627.0885391,camera,5,6.0829877853393555,-1.4345415830612183,0.7502468824386597,1.0,0.9067860841751099
1757267627.0885391,camera,6,3.055917263031006,-1.3511203527450562,0.042618278414011,3.0,0.9054579734802246
1757267627.0885391,camera,7,8.79948616027832,-1.306803584098816,1.4990222454071045,1.0,0.875775158405304
1757267627.0885391,camera,8,12.263082504272461,-0.620936393737793,2.383234739303589,1.0,0.8389838933944702
1757267627.0885391,camera,9,13.584023475646973,2.649035692214966,2.6529839038848877,0.0,0.8222640156745911
1757267627.0885391,camera,10,14.351198196411133,3.9003026485443115,2.8441269397735596,0.0,0.8035048842430115
