mono_stamp,stereo_stamp,dt,mono_detection_id,stereo_cone_id,u,v,X_mono,Y_mono,X_stereo,Y_stereo,Z_stereo,stereo_color,stereo_confidence,error_x,error_y,error_2d,mono_range,stereo_range,error_range
1757267627.1717641,1757267627.1717641,0.0,3,3,353,428,1.321621060371399,1.4148409366607666,2.5702013969421387,1.4433238506317139,-0.19351647794246674,0.0,0.9114996194839478,-1.2485803365707397,-0.028482913970947266,1.2489051738460284,1.9360932578954806,2.9477311544042952,-1.0116378965088146
1757267627.1717641,1757267627.1717641,0.0,4,4,523,309,5.334138870239258,1.3388067483901978,5.936703681945801,1.396979808807373,0.6866322159767151,0.0,0.9072293639183044,-0.602564811706543,-0.05817306041717529,0.6053663826685802,5.499585529522427,6.098852612864515,-0.5992670833420872
1757267627.1717641,1757267627.1717641,0.0,5,5,768,305,5.477976322174072,-1.4295506477355957,6.089711666107178,-1.4302839040756226,0.7510761618614197,1.0,0.9067632555961609,-0.6117353439331055,0.0007332563400268555,0.6117357833916658,5.661434415476438,6.2554216662491795,-0.5939872507727415
1757267627.1717641,1757267627.1717641,0.0,6,1,876,394,1.7511073350906372,-1.3933608531951904,2.3907980918884277,-1.3896938562393188,-0.12953859567642212,3.0,0.9399926662445068,-0.6396907567977905,-0.003666996955871582,0.6397012671546027,2.2378184390662845,2.765350706555437,-0.5275322674891525
1757267627.1717641,1757267627.1717641,0.0,7,7,909,412,1.3969670534133911,-1.4499597549438477,2.7978532314300537,-1.414211392402649,-0.13548558950424194,1.0,0.8835970163345337,-1.4008861780166626,-0.03574836254119873,1.4013422241488727,2.013429968804308,3.134960377265562,-1.121530408461254
1757267627.221699,1757267627.221699,0.0,0,2,382,407,1.6739637851715088,1.4136587381362915,2.244262933731079,1.4497967958450317,-0.18835721909999847,3.0,0.9318267107009888,-0.5702991485595703,-0.036138057708740234,0.5714429788375487,2.19102391177614,2.671820889386441,-0.48079697761030094
1757267627.221699,1757267627.221699,0.0,3,3,353,428,1.321621060371399,1.4148409366607666,2.5723094940185547,1.4445077180862427,-0.1936751902103424,0.0,0.9130765795707703,-1.2506884336471558,-0.029666781425476074,1.2510402375539018,1.9360932578954806,2.9501489251610193,-1.0140556672655388
1757267627.221699,1757267627.221699,0.0,4,4,522,309,5.33482027053833,1.3498468399047852,5.951204299926758,1.4061025381088257,0.688309371471405,0.0,0.9099900722503662,-0.6163840293884277,-0.05625569820404053,0.6189458581051643,5.502944103854554,6.1150598498414395,-0.6121157459868858
1757267627.221699,1757267627.221699,0.0,5,5,768,305,5.477976322174072,-1.4295506477355957,6.036509990692139,-1.4235808849334717,0.744514524936676,1.0,0.9069264531135559,-0.5585336685180664,-0.0059697628021240234,0.5585655708474726,5.661434415476438,6.202099273929269,-0.5406648584528311
1757267627.221699,1757267627.221699,0.0,6,1,875,394,1.7514901161193848,-1.3874512910842896,2.3965296745300293,-1.39072585105896,-0.1298491507768631,3.0,0.9379575848579407,-0.6450395584106445,0.00327455997467041,0.6450478700512289,2.234443714215097,2.7708253055194,-0.5363815913043029
1757267627.221699,1757267627.221699,0.0,7,7,909,412,1.3969670534133911,-1.4499597549438477,2.797639846801758,-1.4141035079956055,-0.1354752480983734,1.0,0.8855371475219727,-1.4006727933883667,-0.03585624694824219,1.401131665684415,2.013429968804308,3.1347212705021223,-1.1212913016978145
1757267627.255765,1757267627.255765,0.0,0,2,382,407,1.6739637851715088,1.4136587381362915,2.231651544570923,1.4416497945785522,-0.1872987598180771,3.0,0.9328614473342896,-0.5576877593994141,-0.027991056442260742,0.5583897708811405,2.19102391177614,2.6568068703980288,-0.4657829586218889
