bbox_stamp,detection_id,x_min,y_min,x_max,y_max,u_bottom_center,v_bottom_center,X_mono,Y_mono,inside_roi
1757267629.705575,5,757,278,780,305,768,305,5.477976322174072,-1.4295506477355957,1
1757267629.705575,6,849,303,903,394,876,394,1.7511073350906372,-1.3933608531951904,1
1757267629.755592,0,355,311,409,407,382,407,1.6739637851715088,1.4136587381362915,1
1757267629.755592,2,328,362,378,428,353,428,1.321621060371399,1.4148409366607666,1
1757267629.755592,3,757,278,780,305,768,305,5.477976322174072,-1.4295506477355957,1
1757267629.755592,4,511,282,535,309,523,309,5.334138870239258,1.3388067483901978,1
1757267629.755592,5,849,303,903,394,876,394,1.7511073350906372,-1.3933608531951904,1
1757267629.755592,6,883,350,933,412,908,412,1.3973170518875122,-1.4445818662643433,1
1757267629.788903,0,356,311,409,407,382,407,1.6739637851715088,1.4136587381362915,1
1757267629.788903,3,328,363,378,428,353,428,1.321621060371399,1.4148409366607666,1
1757267629.788903,4,511,282,534,309,522,309,5.33482027053833,1.3498468399047852,1
1757267629.788903,5,757,278,779,305,768,305,5.477976322174072,-1.4295506477355957,1
1757267629.788903,6,849,303,903,394,876,394,1.7511073350906372,-1.3933608531951904,1
1757267629.838888,0,355,311,409,407,382,407,1.6739637851715088,1.4136587381362915,1
1757267629.838888,3,328,363,377,428,352,428,1.3219445943832397,1.4197946786880493,1
1757267629.838888,4,511,282,534,309,522,309,5.33482027053833,1.3498468399047852,1
1757267629.838888,5,757,278,779,305,768,305,5.477976322174072,-1.4295506477355957,1
1757267629.838888,6,849,303,903,394,876,394,1.7511073350906372,-1.3933608531951904,1
1757267629.838888,7,884,350,934,412,909,412,1.3969670534133911,-1.4499597549438477,1
1757267629.888894,0,356,311,409,407,382,407,1.6739637851715088,1.4136587381362915,1
1757267629.888894,3,328,362,378,429,353,429,1.3060998916625977,1.408082127571106,1
1757267629.888894,4,511,282,535,309,523,309,5.334138870239258,1.3388067483901978,1
1757267629.888894,5,757,278,780,305,768,305,5.477976322174072,-1.4295506477355957,1
1757267629.888894,6,849,303,903,394,876,394,1.7511073350906372,-1.3933608531951904,1
1757267629.922417,0,356,311,409,407,382,407,1.6739637851715088,1.4136587381362915,1
1757267629.922417,3,328,362,377,428,352,428,1.3219445943832397,1.4197946786880493,1
1757267629.922417,4,511,282,535,309,523,309,5.334138870239258,1.3388067483901978,1
1757267629.922417,5,757,278,779,305,768,305,5.477976322174072,-1.4295506477355957,1
1757267629.922417,6,849,303,903,394,876,394,1.7511073350906372,-1.3933608531951904,1
1757267629.922417,7,884,350,934,412,909,412,1.3969670534133911,-1.4499597549438477,1
1757267629.989045,0,355,311,409,407,382,407,1.6739637851715088,1.4136587381362915,1
1757267629.989045,3,328,363,377,429,352,429,1.3064221143722534,1.4130131006240845,1
1757267629.989045,4,511,282,535,309,523,309,5.334138870239258,1.3388067483901978,1
1757267629.989045,5,757,278,780,305,768,305,5.477976322174072,-1.4295506477355957,1
1757267629.989045,6,849,303,903,394,876,394,1.7511073350906372,-1.3933608531951904,1
1757267630.022403,0,356,311,409,407,382,407,1.6739637851715088,1.4136587381362915,1
1757267630.022403,2,328,363,378,428,353,428,1.321621060371399,1.4148409366607666,1
1757267630.022403,3,511,282,534,309,522,309,5.33482027053833,1.3498468399047852,1
1757267630.022403,4,757,278,780,305,768,305,5.477976322174072,-1.4295506477355957,1
1757267630.022403,5,849,303,903,394,876,394,1.7511073350906372,-1.3933608531951904,1
1757267630.022403,6,884,350,934,412,909,412,1.3969670534133911,-1.4499597549438477,1
1757267630.072393,0,356,311,410,407,383,407,1.6736069917678833,1.4081710577011108,1
1757267630.072393,3,328,363,378,428,353,428,1.321621060371399,1.4148409366607666,1
1757267630.072393,4,757,278,780,305,768,305,5.477976322174072,-1.4295506477355957,1
1757267630.072393,5,511,282,535,309,523,309,5.334138870239258,1.3388067483901978,1
1757267630.072393,6,849,303,903,394,876,394,1.7511073350906372,-1.3933608531951904,1
1757267630.072393,7,883,350,934,412,908,412,1.3973170518875122,-1.4445818662643433,1
1757267630.122402,0,355,311,409,407,382,407,1.6739637851715088,1.4136587381362915,1
1757267630.122402,3,328,362,378,428,353,428,1.321621060371399,1.4148409366607666,1
1757267630.122402,4,757,278,780,305,768,305,5.477976322174072,-1.4295506477355957,1
1757267630.122402,5,511,282,534,309,522,309,5.33482027053833,1.3498468399047852,1
1757267630.122402,6,849,303,903,394,876,394,1.7511073350906372,-1.3933608531951904,1
1757267630.189053,0,355,311,409,407,382,407,1.6739637851715088,1.4136587381362915,1
1757267630.189053,3,329,363,378,428,353,428,1.321621060371399,1.4148409366607666,1
1757267630.189053,4,511,282,534,309,522,309,5.33482027053833,1.3498468399047852,1
1757267630.189053,5,757,278,780,305,768,305,5.477976322174072,-1.4295506477355957,1
1757267630.189053,6,849,303,903,394,876,394,1.7511073350906372,-1.3933608531951904,1
1757267630.222295,0,356,311,409,407,382,407,1.6739637851715088,1.4136587381362915,1
1757267630.222295,3,329,363,377,428,353,428,1.321621060371399,1.4148409366607666,1
1757267630.222295,4,511,282,534,309,522,309,5.33482027053833,1.3498468399047852,1
1757267630.222295,5,757,278,779,305,768,305,5.477976322174072,-1.4295506477355957,1
1757267630.222295,6,849,303,903,394,876,394,1.7511073350906372,-1.3933608531951904,1
1757267630.222295,7,884,350,933,412,908,412,1.3973170518875122,-1.4445818662643433,1
1757267630.272333,0,355,311,409,407,382,407,1.6739637851715088,1.4136587381362915,1
1757267630.272333,3,328,362,378,429,353,429,1.3060998916625977,1.408082127571106,1
1757267630.272333,4,511,282,534,309,522,309,5.33482027053833,1.3498468399047852,1
1757267630.272333,5,757,278,779,305,768,305,5.477976322174072,-1.4295506477355957,1
1757267630.272333,6,849,303,903,394,876,394,1.7511073350906372,-1.3933608531951904,1
1757267630.322293,0,355,311,409,407,382,407,1.6739637851715088,1.4136587381362915,1
1757267630.322293,3,328,362,378,428,353,428,1.321621060371399,1.4148409366607666,1
1757267630.322293,4,511,283,534,309,522,309,5.33482027053833,1.3498468399047852,1
1757267630.322293,5,757,278,779,305,768,305,5.477976322174072,-1.4295506477355957,1
1757267630.322293,6,849,303,903,394,876,394,1.7511073350906372,-1.3933608531951904,1
1757267630.322293,7,884,350,933,413,908,413,1.3801394701004028,-1.4376453161239624,1
1757267630.372298,0,356,311,410,407,383,407,1.6736069917678833,1.4081710577011108,1
1757267630.372298,3,328,362,378,428,353,428,1.321621060371399,1.4148409366607666,1
1757267630.372298,4,757,278,780,305,768,305,5.477976322174072,-1.4295506477355957,1
1757267630.372298,5,511,282,534,309,522,309,5.33482027053833,1.3498468399047852,1
1757267630.372298,6,849,303,903,394,876,394,1.7511073350906372,-1.3933608531951904,1
1757267630.422424,0,356,311,409,407,382,407,1.6739637851715088,1.4136587381362915,1
1757267630.422424,3,328,363,378,428,353,428,1.321621060371399,1.4148409366607666,1
1757267630.422424,4,757,278,780,305,768,305,5.477976322174072,-1.4295506477355957,1
1757267630.422424,5,511,282,535,309,523,309,5.334138870239258,1.3388067483901978,1
1757267630.422424,6,849,303,903,394,876,394,1.7511073350906372,-1.3933608531951904,1
1757267630.4558141,0,355,311,409,407,382,407,1.6739637851715088,1.4136587381362915,1
1757267630.4558141,3,328,363,378,428,353,428,1.321621060371399,1.4148409366607666,1
1757267630.4558141,4,511,283,534,309,522,309,5.33482027053833,1.3498468399047852,1
1757267630.4558141,5,757,278,779,305,768,305,5.477976322174072,-1.4295506477355957,1
1757267630.4558141,6,849,303,903,394,876,394,1.7511073350906372,-1.3933608531951904,1
1757267630.489065,0,356,311,409,407,382,407,1.6739637851715088,1.4136587381362915,1
1757267630.489065,3,328,362,378,428,353,428,1.321621060371399,1.4148409366607666,1
1757267630.489065,4,511,282,534,309,522,309,5.33482027053833,1.3498468399047852,1
1757267630.489065,5,849,303,903,394,876,394,1.7511073350906372,-1.3933608531951904,1
1757267630.489065,6,757,278,779,305,768,305,5.477976322174072,-1.4295506477355957,1
1757267630.555859,0,356,311,410,407,383,407,1.6736069917678833,1.4081710577011108,1
1757267630.555859,3,328,362,378,428,353,428,1.321621060371399,1.4148409366607666,1
1757267630.555859,4,511,282,534,309,522,309,5.33482027053833,1.3498468399047852,1
1757267630.555859,5,849,303,903,394,876,394,1.7511073350906372,-1.3933608531951904,1
1757267630.555859,6,757,278,779,305,768,305,5.477976322174072,-1.4295506477355957,1
1757267630.572434,0,356,311,409,407,382,407,1.6739637851715088,1.4136587381362915,1
1757267630.572434,2,328,362,378,428,353,428,1.321621060371399,1.4148409366607666,1
1757267630.572434,3,511,282,535,309,523,309,5.334138870239258,1.3388067483901978,1
1757267630.572434,4,757,278,779,305,768,305,5.477976322174072,-1.4295506477355957,1
1757267630.572434,5,849,303,903,394,876,394,1.7511073350906372,-1.3933608531951904,1
1757267630.639306,0,356,311,409,407,382,407,1.6739637851715088,1.4136587381362915,1
1757267630.639306,2,328,363,378,428,353,428,1.321621060371399,1.4148409366607666,1
1757267630.639306,3,511,282,535,309,523,309,5.334138870239258,1.3388067483901978,1
1757267630.639306,4,757,278,779,305,768,305,5.477976322174072,-1.4295506477355957,1
1757267630.639306,5,849,303,903,394,876,394,1.7511073350906372,-1.3933608531951904,1
1757267630.639306,6,883,350,934,412,908,412,1.3973170518875122,-1.4445818662643433,1
1757267630.689245,0,356,311,409,407,382,407,1.6739637851715088,1.4136587381362915,1
1757267630.689245,3,328,362,377,428,352,428,1.3219445943832397,1.4197946786880493,1
1757267630.689245,4,511,282,534,309,522,309,5.33482027053833,1.3498468399047852,1
1757267630.689245,5,757,278,780,305,768,305,5.477976322174072,-1.4295506477355957,1
1757267630.689245,6,849,303,903,394,876,394,1.7511073350906372,-1.3933608531951904,1
1757267630.689245,7,883,350,934,413,908,413,1.3801394701004028,-1.4376453161239624,1
1757267630.7724571,0,354,313,409,409,381,409,1.6365463733673096,1.4042116403579712,1
1757267630.7724571,3,510,284,534,310,522,310,5.2594757080078125,1.3355329036712646,1
1757267630.7724571,4,850,305,906,396,878,396,1.7089678049087524,-1.3904542922973633,1
1757267630.7724571,5,757,279,780,308,768,308,5.242178440093994,-1.3864251375198364,1
1757267630.7724571,6,327,362,379,430,353,430,1.29072105884552,1.4013851881027222,1
1757267630.805666,1,352,313,408,409,380,409,1.636899709701538,1.409643530845642,1
1757267630.805666,3,325,363,377,430,351,430,1.2913625240325928,1.4112019538879395,1
1757267630.805666,4,510,285,534,311,522,311,5.185653209686279,1.3215080499649048,1
1757267630.805666,5,757,279,780,308,768,308,5.242178440093994,-1.3864251375198364,1
1757267630.805666,6,851,304,907,397,879,397,1.6882399320602417,-1.3890246152877808,1
1757267630.805666,7,885,350,937,416,911,416,1.328588843345642,-1.4330613613128662,1
1757267630.855866,1,347,314,405,410,376,410,1.6197031736373901,1.423879623413086,1
1757267630.855866,2,758,279,780,308,769,308,5.241487503051758,-1.3976353406906128,1
1757267630.855866,3,852,305,911,401,881,401,1.6082626581192017,-1.3720766305923462,1
1757267630.855866,4,510,285,533,311,521,311,5.18632173538208,1.3323252201080322,1
1757267630.855866,6,888,352,938,418,913,418,1.2950565814971924,-1.4300795793533325,1
1757267630.905848,1,315,368,370,436,342,436,1.2047673463821411,1.4150054454803467,1
1757267630.905848,3,758,280,780,308,769,308,5.241487503051758,-1.3976353406906128,1
1757267630.905848,4,508,286,531,312,519,312,5.115295886993408,1.339890480041504,1
1757267630.905848,7,891,356,941,422,916,422,1.2302439212799072,-1.4191651344299316,1
1757267630.955839,0,337,318,397,419,367,419,1.4633363485336304,1.406240463256836,1
1757267630.955839,1,759,282,781,310,770,310,5.091662406921387,-1.3811066150665283,1
1757267630.955839,2,507,286,529,313,518,313,5.0450215339660645,1.3367031812667847,1
1757267630.955839,4,306,375,363,442,334,442,1.122388482093811,1.4139584302902222,1
1757267630.955839,5,894,358,947,425,920,425,1.1826568841934204,-1.4200847148895264,1
1757267631.005902,1,330,322,392,423,361,423,1.3987846374511719,1.4090265035629272,1
1757267631.005902,2,505,288,528,314,516,314,4.976778030395508,1.3440769910812378,1
1757267631.005902,3,760,282,783,310,771,310,5.090984344482422,-1.392087697982788,1
1757267631.005902,4,902,363,954,432,928,432,1.0770961046218872,-1.4156147241592407,1
1757267631.0726101,1,316,325,383,434,349,434,1.2318512201309204,1.39448082447052,1
1757267631.0726101,3,871,313,934,418,902,418,1.2987993955612183,-1.37265145778656,1
1757267631.0726101,4,761,283,785,312,773,312,4.946509838104248,-1.386762261390686,1
1757267631.0726101,7,504,289,528,317,516,317,4.776053428649902,1.3041647672653198,1
1757267631.122603,1,305,330,374,438,339,438,1.1769248247146606,1.4162284135818481,1
1757267631.122603,2,877,318,945,424,911,424,1.2009077072143555,-1.3808889389038086,1
1757267631.122603,4,763,284,787,313,775,313,4.87576150894165,-1.3948333263397217,1
1757267631.122603,5,502,289,527,318,514,318,4.712928295135498,1.3115676641464233,1
1757267631.155903,3,765,285,789,315,777,315,4.73968505859375,-1.3896098136901855,1
1757267631.155903,4,296,333,367,446,331,446,1.0691180229187012,1.402620792388916,1
1757267631.155903,6,500,291,525,319,512,319,4.650984764099121,1.3188319206237793,1
1757267631.189161,4,767,286,791,317,779,317,4.608799457550049,-1.3845854997634888,1
1757267631.189161,6,498,291,524,320,511,320,4.589572429656982,1.3160465955734253,1
1757267631.239244,5,769,288,795,319,782,319,4.482186794281006,-1.3898056745529175,1
1757267631.239244,6,496,294,521,324,508,324,4.354299545288086,1.2958424091339111,1
1757267631.289273,6,492,295,519,326,505,326,4.243741035461426,1.3003616333007812,1
1757267631.289273,7,773,289,799,322,786,322,4.30121374130249,-1.3923887014389038,1
1757267631.3226311,6,775,291,803,323,789,323,4.2420549392700195,-1.4093750715255737,1
1757267631.3226311,7,491,296,517,327,504,327,4.1896138191223145,1.297906756401062,1
1757267631.372686,6,780,293,808,327,794,327,4.019812107086182,-1.4088691473007202,1
1757267631.372686,7,488,300,515,331,501,331,3.981642961502075,1.279502034187317,1
1757267631.455991,4,480,304,511,338,495,338,3.649886131286621,1.2564806938171387,1
1757267631.455991,5,790,299,818,333,804,333,3.7126262187957764,-1.4304033517837524,1
1757267631.47248,3,791,298,820,335,805,335,3.61818265914917,-1.4167033433914185,1
1757267631.47248,4,477,304,509,340,493,340,3.5619184970855713,1.2527559995651245,1
1757267631.556039,2,803,304,834,343,818,343,3.264606237411499,-1.4400057792663574,1
1757267631.556039,3,469,311,501,348,485,348,3.2359392642974854,1.2389533519744873,1
1757267631.572522,1,806,306,837,344,821,344,3.2227134704589844,-1.4539273977279663,1
1757267631.572522,2,467,312,499,349,483,349,3.1983675956726074,1.2451567649841309,1
1757267631.656035,1,455,313,491,357,473,357,2.9136509895324707,1.2473986148834229,1
1757267631.706041,1,446,317,483,363,464,363,2.720609426498413,1.259558916091919,1
1757267631.75601,1,434,323,476,370,455,370,2.5132906436920166,1.2624143362045288,1
1757267631.772692,0,430,324,471,373,450,373,2.4304516315460205,1.2711609601974487,1
1757267631.839443,1,410,333,456,385,433,385,2.1266584396362305,1.2845488786697388,1
1757267631.889512,1,392,341,441,400,416,400,1.7999277114868164,1.274681568145752,1
1757267631.939449,1,367,355,425,419,396,419,1.4535623788833618,1.2563085556030273,1
1757267631.939449,3,532,275,556,302,544,302,5.893091678619385,1.1971443891525269,1
1757267631.989448,1,335,373,401,446,368,446,1.0580271482467651,1.2334080934524536,1
1757267631.989448,5,529,279,553,307,541,307,5.477079391479492,1.1651670932769775,1
1757267632.022675,3,524,280,552,311,538,311,5.174948692321777,1.1484049558639526,1
1757267632.072701,3,519,285,546,316,532,316,4.831435203552246,1.1524419784545898,1
1757267632.122747,2,512,291,542,324,527,324,4.342928886413574,1.114158272743225,1
1757267632.189492,2,500,298,532,336,516,336,3.7303338050842285,1.0962332487106323,1
1757267632.2226791,0,492,302,528,342,510,342,3.4667413234710693,1.0926320552825928,1
1757267632.256098,1,484,307,521,349,502,349,3.1889193058013916,1.096647024154663,1
1757267632.306088,1,470,316,511,362,490,362,2.7405123710632324,1.0827102661132812,1
1757267632.35608,1,450,327,496,379,473,379,2.2600762844085693,1.0761466026306152,1
1757267632.35608,2,512,277,534,302,523,302,5.908385276794434,1.4470535516738892,1
1757267632.372833,1,443,332,492,385,467,385,2.1130688190460205,1.0741381645202637,1
1757267632.372833,2,509,277,532,303,520,303,5.823103904724121,1.4658706188201904,1
1757267632.439364,0,406,354,465,417,435,417,1.474442958831787,1.065413236618042,1
1757267632.439364,3,497,280,525,311,511,311,5.193010330200195,1.4404852390289307,1
1757267632.489503,3,490,285,516,317,503,317,4.784299850463867,1.436732530593872,1
1757267632.522877,2,741,274,765,302,753,302,5.740512847900391,-1.2961819171905518,1
1757267632.522877,3,481,288,511,323,496,323,4.419217586517334,1.423741340637207,1
1757267632.5728211,2,748,277,776,308,762,308,5.246323585510254,-1.3191684484481812,1
1757267632.5728211,3,468,293,498,329,483,329,4.095060348510742,1.46697998046875,1
1757267632.62287,1,450,299,486,338,468,338,3.6643877029418945,1.4858801364898682,1
1757267632.62287,2,757,278,787,312,772,312,4.947175979614258,-1.376001238822937,1
1757267632.65627,0,764,283,795,318,779,318,4.545843601226807,-1.3719934225082397,1
1757267632.65627,1,439,305,476,348,457,348,3.249953269958496,1.4593498706817627,1
1757267632.689528,0,772,289,806,327,789,327,4.022747039794922,-1.362088918685913,1
1757267632.689528,1,424,314,466,359,445,359,2.8591902256011963,1.4336097240447998,1
1757267632.739554,0,787,298,825,340,806,340,3.3958053588867188,-1.3717222213745117,1
1757267632.739554,1,402,327,449,379,425,379,2.2799088954925537,1.3838491439819336,1
1757267632.789584,0,374,342,430,402,402,402,1.7645541429519653,1.3395799398422241,1
1757267632.789584,1,807,308,850,354,828,354,2.8473315238952637,-1.408094048500061,1
1757267632.822767,0,355,356,416,421,385,421,1.4237385988235474,1.300119400024414,1
1757267632.822767,2,824,315,872,366,848,366,2.456110954284668,-1.441987156867981,1
1757267632.872765,2,856,330,912,387,884,387,1.9002293348312378,-1.4962581396102905,1
1757267632.872765,3,661,273,686,302,673,302,5.798996925354004,-0.3404793441295624,1
1757267632.922951,4,673,276,700,307,686,307,5.376263618469238,-0.4723288118839264,1
1757267632.972914,3,687,278,715,310,701,310,5.138434886932373,-0.6239357590675354,1
1757267633.03957,4,713,283,746,319,729,319,4.51538610458374,-0.8570699691772461,1
1757267633.072909,1,728,287,763,326,745,326,4.10214900970459,-0.9584817886352539,1
1757267633.106158,0,359,339,414,399,386,399,1.8316348791122437,1.4534671306610107,1
1757267633.106158,1,745,291,781,332,763,332,3.7838878631591797,-1.0743943452835083,1
1757267633.140013,0,351,348,410,412,380,412,1.5816491842269897,1.387719988822937,1
1757267633.140013,1,764,296,802,340,783,340,3.408038377761841,-1.1784477233886719,1
1757267633.172934,0,343,360,404,430,373,430,1.2843058109283447,1.3032081127166748,1
1757267633.172934,1,783,303,826,350,804,350,3.001465082168579,-1.2603809833526611,1
1757267633.206158,0,330,371,398,447,364,447,1.0460084676742554,1.246155858039856,1
1757267633.206158,1,805,310,853,361,829,361,2.6163859367370605,-1.3515217304229736,1
1757267633.239694,1,830,317,882,373,856,373,2.2564175128936768,-1.4349247217178345,1
1757267633.272904,2,639,269,669,302,654,302,5.812872409820557,-0.11374072730541229,1
1757267633.306187,3,653,273,684,305,668,305,5.548988342285156,-0.27344056963920593,1
1757267633.339737,3,669,275,701,309,685,309,5.223599910736084,-0.4525914788246155,1
1757267633.372939,3,684,277,718,315,701,315,4.788947582244873,-0.5961708426475525,1
1757267633.406356,3,700,280,736,319,718,319,4.52227258682251,-0.7465659379959106,1
1757267633.439707,2,717,284,756,325,736,325,4.162050247192383,-0.8808854818344116,1
1757267633.472966,1,736,288,776,331,756,331,3.8369789123535156,-1.0197441577911377,1
1757267633.539623,0,294,373,367,448,330,448,1.04301118850708,1.3948291540145874,1
1757267633.539623,1,778,298,826,347,802,347,3.114935874938965,-1.2713327407836914,1
1757267633.573103,1,802,305,854,358,828,358,2.7129147052764893,-1.3708913326263428,1
1757267633.606358,1,827,314,886,372,856,372,2.2833802700042725,-1.4435795545578003,1
1757267633.673105,1,673,269,703,303,688,303,5.701766490936279,-0.5144120454788208,1
1757267633.7063391,2,689,275,720,309,704,309,5.2106122970581055,-0.6630719304084778,1
1757267633.739711,2,706,278,738,314,722,314,4.842373847961426,-0.8227858543395996,1
1757267633.773106,0,724,282,757,320,740,320,4.447662830352783,-0.9591103196144104,1
1757267633.839726,0,349,345,396,406,372,406,1.6967250108718872,1.47636878490448,1
1757267633.839726,1,765,296,804,339,784,339,3.450556516647339,-1.1957957744598389,1
1757267633.873112,0,343,354,394,420,368,420,1.446126937866211,1.3940856456756592,1
1757267633.873112,1,790,304,832,350,811,350,2.9979922771453857,-1.3149386644363403,1
1757267633.906335,0,335,366,390,438,362,438,1.1697973012924194,1.3073253631591797,1
1757267633.906335,1,818,312,863,363,840,363,2.549453020095825,-1.4126466512680054,1
1757267633.939724,1,849,323,899,380,874,380,2.0692508220672607,-1.4924827814102173,1
1757267633.939724,2,688,274,716,304,702,304,5.607340335845947,-0.6729279160499573,1
1757267633.972986,2,708,278,737,311,722,311,5.051609039306641,-0.8461601138114929,1
1757267634.006488,2,728,282,758,316,743,316,4.696110725402832,-1.0250530242919922,1
1757267634.039768,2,747,286,780,322,763,322,4.315268039703369,-1.1674504280090332,1
1757267634.073006,3,770,290,805,330,787,330,3.8691906929016113,-1.3104990720748901,1
1757267634.106488,0,418,317,463,365,440,365,2.669048547744751,1.4103198051452637,1
1757267634.106488,3,794,299,834,341,814,341,3.3492825031280518,-1.4281960725784302,1
1757267634.139743,0,417,325,464,376,440,376,2.352747917175293,1.3122224807739258,1
1757267634.173098,0,410,334,462,391,436,391,1.9855988025665283,1.2217974662780762,1
1757267634.2065,0,402,345,456,408,429,408,1.6382945775985718,1.1495177745819092,1
1757267634.2065,2,718,272,741,300,729,300,5.935903549194336,-1.0310838222503662,1
1757267634.2565591,0,376,368,441,442,408,442,1.0998339653015137,1.0695970058441162,1
1757267634.2565591,3,739,277,763,307,751,307,5.3309736251831055,-1.2079447507858276,1
1757267634.2898,3,751,280,778,312,764,312,4.952504634857178,-1.2899200916290283,1
1757267634.306485,2,757,282,786,315,771,315,4.743576526641846,-1.326928734779358,1
1757267634.339903,0,772,287,802,322,787,322,4.300602436065674,-1.4021706581115723,1
1757267634.373173,0,787,292,819,329,803,329,3.910639762878418,-1.4684083461761475,1
1757267634.473152,0,365,337,423,395,394,395,1.9133658409118652,1.4395928382873535,1
1757267634.506422,0,334,351,400,416,367,416,1.5149503946304321,1.4276831150054932,1
1757267634.506422,3,534,275,559,304,546,304,5.71897029876709,1.1466730833053589,1
1757267634.539907,0,294,370,371,445,332,445,1.0821889638900757,1.4042706489562988,1
1757267634.539907,3,531,278,557,308,544,308,5.396605014801025,1.1189978122711182,1
1757267634.606539,2,518,285,548,318,533,318,4.70097541809082,1.119591474533081,1
1757267634.639918,0,510,291,544,327,527,327,4.176177024841309,1.0837113857269287,1
1757267634.673152,0,501,298,536,336,518,336,3.729243040084839,1.0789575576782227,1
1757267634.73994,2,478,310,523,356,500,356,2.9352834224700928,1.0556477308273315,1
1757267634.7733111,0,464,320,513,372,488,372,2.4420876502990723,1.0251339673995972,1
1757267634.806548,0,445,334,500,390,472,390,1.9942461252212524,1.0124071836471558,1
1757267634.839816,0,424,347,484,411,454,411,1.5739800930023193,0.9968832731246948,1
1757267634.939862,1,478,287,508,321,493,321,4.539711952209473,1.4802933931350708,1
1757267634.939862,3,750,272,777,302,763,302,5.7331953048706055,-1.4157600402832031,1
1757267634.9733121,1,469,293,501,329,485,329,4.0939106941223145,1.4486818313598633,1
1757267634.9733121,2,758,276,787,309,772,309,5.164089679718018,-1.417022466659546,1
1757267635.006575,1,458,300,491,340,474,340,3.571976900100708,1.4116716384887695,1
1757267635.006575,2,768,280,798,315,783,315,4.735792636871338,-1.4522978067398071,1
1757267635.0733361,0,431,315,469,363,450,363,2.726966381072998,1.3588086366653442,1
1757267635.0733361,1,789,292,826,333,807,333,3.7109453678131104,-1.4570810794830322,1
1757267635.1066191,0,412,323,455,377,433,377,2.3290083408355713,1.3493624925613403,1
1757267635.1066191,1,802,298,843,341,822,341,3.3450565338134766,-1.4949226379394531,1
1757267635.13997,0,393,335,440,395,416,395,1.9050304889678955,1.3109349012374878,1
1757267635.206729,0,342,364,401,438,371,438,1.1670079231262207,1.2647053003311157,1
1757267635.340032,2,666,271,689,300,677,300,5.974673748016357,-0.3958587646484375,1
1757267635.373212,2,675,275,699,306,687,306,5.454685211181641,-0.48822835087776184,1
1757267635.4399831,1,696,285,724,320,710,320,4.466286659240723,-0.6605251431465149,1
1757267635.473359,1,707,291,737,327,722,327,4.062047004699707,-0.7356133460998535,1
1757267635.539989,1,733,299,767,341,750,341,3.3830721378326416,-0.8946703672409058,1
1757267635.573339,1,753,305,790,351,771,351,2.9813175201416016,-0.9964039325714111,1
1757267635.606605,1,774,312,816,362,795,362,2.60082745552063,-1.0990989208221436,1
1757267635.640125,1,801,323,847,378,824,378,2.1398422718048096,-1.1859099864959717,1
1757267635.7066581,2,869,356,936,428,902,428,1.143546462059021,-1.3114498853683472,1
1757267635.740136,3,679,272,706,302,692,302,5.785116195678711,-0.5673102736473083,1
1757267635.7733781,3,693,274,721,306,707,306,5.440623760223389,-0.7168852090835571,1
1757267635.840148,1,725,282,756,317,740,317,4.633652687072754,-0.9850528836250305,1
1757267635.873404,0,741,288,776,326,758,326,4.094462871551514,-1.0810978412628174,1
1757267635.90679,1,756,295,793,336,774,336,3.5893564224243164,-1.1367708444595337,1
1757267635.973424,0,345,345,404,407,374,407,1.6768171787261963,1.4575577974319458,1
1757267635.973424,1,796,309,843,357,819,357,2.750086784362793,-1.3132357597351074,1
1757267636.006794,0,319,359,387,428,353,428,1.321621060371399,1.4148409366607666,1
1757267636.006794,1,819,318,871,372,845,372,2.2881345748901367,-1.369627594947815,1
1757267636.040043,2,845,331,904,389,874,389,1.8594475984573364,-1.419145107269287,1
1757267636.073535,2,874,344,944,412,909,412,1.3969670534133911,-1.4499597549438477,1
1757267636.073535,3,722,273,751,304,736,304,5.5829620361328125,-1.0702979564666748,1
1757267636.140035,0,432,310,471,353,451,353,3.065035104751587,1.4512919187545776,1
1757267636.140035,3,748,283,780,318,764,318,4.555322647094727,-1.2197480201721191,1
1757267636.17354,2,421,316,464,362,442,362,2.7624459266662598,1.4252994060516357,1
1757267636.17354,3,762,288,795,324,778,324,4.19236946105957,-1.2915679216384888,1
1757267636.240166,0,392,332,444,389,418,389,2.03820538520813,1.3450473546981812,1
1757267636.240166,1,791,297,833,340,812,340,3.392613410949707,-1.4221527576446533,1
1757267636.273544,0,372,346,428,411,400,411,1.5928826332092285,1.287395715713501,1
1757267636.273544,1,808,306,855,353,831,353,2.8806703090667725,-1.440614938735962,1
1757267636.306812,0,346,363,407,436,376,436,1.1941405534744263,1.252571940422058,1
1757267636.306812,1,828,315,879,367,853,367,2.424760341644287,-1.4677097797393799,1
1757267636.3401961,1,850,326,908,384,879,384,1.971269965171814,-1.4902102947235107,1
1757267636.440222,3,718,273,747,304,732,304,5.585831165313721,-1.023533821105957,1
1757267636.506952,1,737,282,767,316,752,316,4.690326690673828,-1.1181215047836304,1
1757267636.506952,2,428,310,465,357,446,357,2.9263830184936523,1.4467222690582275,1
1757267636.540218,0,412,317,454,368,433,368,2.5814456939697266,1.4302194118499756,1
1757267636.540218,1,745,286,778,322,761,322,4.3164896965026855,-1.1478948593139648,1
1757267636.606994,0,377,341,428,402,402,402,1.7645541429519653,1.3395799398422241,1
1757267636.606994,1,768,298,807,340,787,340,3.4059112071990967,-1.2120558023452759,1
1757267636.64023,0,350,355,408,424,379,424,1.376603603363037,1.311274766921997,1
